0,1,2,3,cbsa_code,year,PM2.5_sample_duration,Ozone_sample_duration,Carbon_monoxide_sample_duration,Sulfur_dioxide_sample_duration,cluster
-72.6615239789273,-13.547156378150678,-39.68575758055573,0.20527245816893455,15540.0,2013.0,0.0,0.0,0.0,0.0,0
-73.33232839717516,-63.20262247692184,-36.43897571454834,0.39781413552678946,15540.0,2014.0,1.0,0.0,0.0,0.0,0
-110.64082399831685,-47.59569712732836,-36.25080437354818,0.38062789157810445,15540.0,2015.0,1.0,0.0,0.0,0.0,0
-148.855167000094,-69.99855899925983,-37.83029801056647,0.3734031756426465,15540.0,2016.0,1.0,0.0,0.0,0.0,0
-125.45343963847955,-74.4297556207738,-32.73698814487709,2.536009992314456,15540.0,2017.0,1.0,0.0,0.0,0.0,0
-108.87556513068272,-58.89142008486504,-38.251257277131785,0.03988762179449801,15540.0,2018.0,1.0,0.0,0.0,0.0,0
-115.70843791181785,-68.36123746349404,-37.48972472422982,0.4625377972554376,15540.0,2019.0,1.0,0.0,0.0,0.0,0
-34.083870664045364,65.63502816061944,19.341730726826555,12.446978294104031,15940.0,2005.0,1.0,0.0,0.0,0.0,1
-45.25049479383337,38.255376107253426,18.890935796160633,8.76241391603684,15940.0,2006.0,1.0,0.0,0.0,0.0,1
-72.98704152998882,48.60203274804108,28.181456288047215,11.360763839011984,15940.0,2007.0,1.0,0.0,0.0,0.0,0
-69.93632882633032,2.833998023542727,35.05004858050792,18.75956726796606,15940.0,2008.0,1.0,0.0,0.0,0.0,0
135.3990676435412,-9.513579879922064,-23.95833213109204,2.011716129591104,15940.0,2009.0,1.0,0.0,0.0,0.0,4
90.89301663829397,21.383270563570147,-41.840446154149404,-9.118691193729456,15940.0,2010.0,0.0,0.0,0.0,0.0,1
122.57275248262503,17.457606106258766,-43.384899208602775,-5.517495825041058,15940.0,2011.0,0.0,0.0,0.0,0.0,1
58.52421677974653,53.2823447420422,-46.79718372634708,-7.312720451337938,15940.0,2012.0,0.0,0.0,0.0,0.0,1
130.08105050233092,-25.983325158008554,-39.12133462787386,-2.135336543149816,15940.0,2013.0,0.0,0.0,0.0,0.0,1
94.17056026073183,-31.66773885144662,-37.88948827594078,-1.6177492494289947,15940.0,2014.0,0.0,0.0,0.0,0.0,1
89.16983772912886,-31.593662235097828,-38.54143286788988,-2.259923176497958,15940.0,2015.0,0.0,0.0,0.0,0.0,1
29.585637584058322,-22.359606992154596,-39.18555860427975,-3.5331213928656164,15940.0,2016.0,0.0,0.0,0.0,0.0,1
22.59753166343899,-22.38075883824938,-36.70728471584997,-2.803800098859129,15940.0,2017.0,0.0,0.0,0.0,0.0,1
50.5037520134822,-31.57478483084291,-39.22456844486142,-4.807805399427756,15940.0,2018.0,0.0,0.0,0.0,0.0,1
50.740744183282025,-39.617229893991215,-38.616701104325145,-4.572902829169202,15940.0,2019.0,0.0,0.0,0.0,0.0,1
-175.94915025739613,-8.095027203360615,-33.78787084355909,0.07494586517830323,15980.0,2005.0,0.0,0.0,0.0,0.0,0
-186.84515391725446,-21.382698654400787,-34.17453458955588,-2.3593924253918983,15980.0,2006.0,0.0,0.0,0.0,0.0,0
-188.11857588643457,-25.620773839790647,-35.41608025012711,-3.7673381124799996,15980.0,2007.0,0.0,0.0,0.0,0.0,0
-186.65227663978027,-29.496944551667283,-28.489292495585257,5.017754753448148,15980.0,2008.0,0.0,0.0,0.0,0.0,0
-22.388001008375706,-57.11858417724849,-36.96879601375613,-2.558658550787262,15980.0,2009.0,0.0,0.0,0.0,0.0,1
-70.84358531610336,-43.06030133660452,-34.95812762586469,-2.212440081868951,15980.0,2010.0,0.0,0.0,0.0,0.0,0
-46.50737393018238,-54.99213673447419,-37.09754990132547,-2.8394503802740334,15980.0,2011.0,0.0,0.0,0.0,0.0,0
-75.61882600662416,-48.842909180627245,-36.57642177031912,-2.0562049235068263,15980.0,2012.0,0.0,0.0,0.0,0.0,0
-69.21024034015666,-53.046625757637884,-37.18072628833819,-2.8013783443886466,15980.0,2013.0,0.0,0.0,0.0,0.0,0
-76.33149035118984,-52.39255509399686,-34.1456249056857,-0.6016454988739253,15980.0,2014.0,0.0,0.0,0.0,0.0,0
-32.378096777576815,-55.00599285946519,-35.45549316939472,-0.2862907346080109,15980.0,2015.0,0.0,0.0,0.0,0.0,1
-75.25996528059848,-41.639123449045556,-37.97553515971525,-1.9721874828673092,15980.0,2016.0,0.0,0.0,0.0,0.0,0
-93.17417278551062,-56.21948377266629,-32.532480887557334,0.10234926639071355,15980.0,2017.0,0.0,0.0,0.0,0.0,0
-137.39410397918687,-42.359272810427484,-37.93245466018523,-3.9165171898677102,15980.0,2018.0,0.0,0.0,0.0,0.0,0
-59.7782950114944,-37.78043062806349,-35.211858266541086,0.5331655129434755,15980.0,2019.0,0.0,0.0,0.0,0.0,0
18.896995553810008,-84.25929144709959,208.49630050727384,127.55789466662958,16220.0,2005.0,0.0,0.0,0.0,0.0,3
18.150706389233022,-59.25896133224491,205.91996167232375,125.2786356664133,16220.0,2006.0,0.0,0.0,0.0,0.0,3
18.684552979516745,-80.28454412219868,212.02742580316058,137.87401603670216,16220.0,2007.0,0.0,0.0,0.0,0.0,3
18.629569131092584,-78.47707891494616,212.8253468889158,139.70851852839007,16220.0,2008.0,0.0,0.0,0.0,0.0,3
50.11902641492653,-57.71749699747052,175.5411473385596,109.79996856714364,16220.0,2009.0,0.0,0.0,0.0,0.0,3
80.65976423058102,-76.81105956736788,144.20113252014113,82.1837145855981,16220.0,2010.0,0.0,0.0,0.0,0.0,3
10.730259621746912,-57.25300398369688,97.34931965833212,46.426062842537235,16220.0,2011.0,0.0,0.0,0.0,0.0,3
-76.37772634590871,-33.702687511738425,79.65402303681128,-7.614491525055226,16220.0,2012.0,0.0,0.0,0.0,0.0,0
-203.01560515771646,-13.801123228241696,-8.253910798687931,-17.416860585991376,16220.0,2013.0,0.0,0.0,0.0,0.0,0
-209.8032409788265,-70.4533524832216,-9.204833127815805,-14.961231981833752,16220.0,2014.0,0.0,0.0,0.0,0.0,0
-216.27404607878046,-54.36278006972793,-27.863530373333113,-1.8635349584013283,16220.0,2015.0,0.0,0.0,0.0,0.0,0
-224.26036619361017,-69.3016171239788,-29.667462459442643,-1.2892060709391988,16220.0,2016.0,0.0,0.0,0.0,0.0,0
-213.99038435639108,-11.637440735151312,-33.99670639557197,-3.3779372607681926,16220.0,2017.0,0.0,0.0,0.0,0.0,0
-216.82582504466788,-58.070271244736446,-28.310068281746037,-3.936285647296193,16220.0,2018.0,0.0,0.0,0.0,0.0,0
-231.9822144308375,-65.92529771785861,-34.144541978117765,-6.174585415817206,16220.0,2019.0,0.0,0.0,0.0,0.0,0
64.73680233533813,9.568212504068358,84.85606277242938,-85.60249867545507,16300.0,2005.0,1.0,0.0,0.0,0.0,3
-40.624680566923324,-3.208494840926862,121.81144425628392,-92.63862371598827,16300.0,2006.0,1.0,0.0,0.0,0.0,3
-55.352505610267656,18.888305069175175,125.48452392861338,-94.77174919326562,16300.0,2007.0,1.0,0.0,0.0,0.0,3
104.65987520489541,2.013516715058163,-5.701756316182577,-29.7098320506547,16300.0,2008.0,0.0,0.0,0.0,0.0,1
93.56401470475502,-24.58037475018269,-35.30992186050631,-4.16101853603077,16300.0,2009.0,0.0,0.0,0.0,0.0,1
73.76991234893663,-24.43665702129881,-37.540212593209844,-4.537096882874415,16300.0,2010.0,0.0,0.0,0.0,0.0,1
89.65357962266323,-38.16946957259439,-36.196252936010104,-3.628478385219093,16300.0,2011.0,0.0,0.0,0.0,0.0,1
52.91140635570078,-16.503074157051156,-38.21078593613346,-7.516763546356261,16300.0,2012.0,0.0,0.0,0.0,0.0,1
86.8470790322968,-17.318961616455084,-39.325996537357476,-0.5566923003008243,16300.0,2013.0,0.0,0.0,0.0,0.0,1
89.5124463407893,15.474867818807594,17.85698476390654,-37.7649511865126,16300.0,2014.0,0.0,0.0,0.0,0.0,1
100.77981080554949,-25.204653661963494,-18.171919394463842,-10.793467307499313,16300.0,2015.0,0.0,0.0,0.0,0.0,1
103.02404035770488,-31.618233519221043,-17.92799277914399,-11.698828269419142,16300.0,2016.0,0.0,0.0,0.0,0.0,1
38.21484197030194,-39.78376733249243,-17.32658584375747,-13.151339242942472,16300.0,2017.0,0.0,0.0,0.0,0.0,1
