,Less than high school graduate,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree,Graduate or professional degree,"$45,000 to $49,999","$50,000 to $59,999","$60,000 to $74,999","$75,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $199,999","$200,000 or more","Agriculture, forestry, fishing and hunting, and mining",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation and warehousing, and utilities",Information,"Finance and insurance, and real estate, and rental and leasing","Professional, scientific, and management, and administrative, and waste management services","Educational services, and health care and social assistance","Arts, entertainment, and recreation, and accommodation and food services","Other services, except public administration",Public administration,"Management, business, science, and arts occupations",Service occupations,Sales and office occupations,"Natural resources, construction, and maintenance occupations","Production, transportation, and material moving occupations",cluster
0,0.12828184801054196,0.2945597547516577,0.30297028616363053,0.17196978816013406,0.10221832291403572,0.04389945290180231,0.08319530776785511,0.10422267356216848,0.12105200170546138,0.07635873248813634,0.04279527186477438,0.040432239915532985,0.03762270246730651,0.021941928802240333,0.06835923845508272,0.10974353367527113,0.027167821567313174,0.12039271812980175,0.04861563509816965,0.01806617734671744,0.0595682597577784,0.09299023599360512,0.23913239109230666,0.09659372009101237,0.048140950987525986,0.04928738900317524,0.3451884484996986,0.18215105664904194,0.24187570170979658,0.06707858246138491,0.16370621068007798,4.0
1,0.1323701105369238,0.29463399390157297,0.3009972320628939,0.17045093966821737,0.10154772383039193,0.044325249249952264,0.08249320762558462,0.1039118359482377,0.12053460137831883,0.07563618366395997,0.042315627764023124,0.039728553712686056,0.03705536481263293,0.022839451052039824,0.0673655644169496,0.1114585094019243,0.02724627156755074,0.11977044597854744,0.04865470002015738,0.018116983305908572,0.05883643588710203,0.09340676500473384,0.2377218265013651,0.09535345916460844,0.04790542339534913,0.05132416430376355,0.34298508667758515,0.1808332192095261,0.2424452025104413,0.06739433177216085,0.16634215983028658,2.0
2,0.13020999283015025,0.294817738599154,0.30373932108320995,0.17065959296416017,0.10057335452332565,0.043916051988701736,0.08283442868888655,0.10506980813861809,0.12169160746643727,0.07681684707874266,0.04279512326299419,0.040912663977175384,0.03754354326370127,0.02396353118799945,0.06666140685180258,0.11189716612092682,0.02711651112398362,0.11984852769224744,0.048519651389042344,0.01802370416034481,0.05829878727327594,0.09269459106089115,0.2378142976787176,0.09598516539369474,0.04799363220400812,0.05118302786306544,0.3427066553789454,0.1824686969422454,0.24090685023069208,0.07171037082627947,0.16220742662183762,0.0
3,0.12991037594261154,0.2925576067111469,0.3031647334917537,0.17207463268827175,0.10229265116621611,0.044142248136368606,0.08316509430302656,0.10448834455790489,0.12156944091145466,0.07643978130980797,0.042336677448432565,0.04043634567936392,0.03738556358115054,0.023219407214379397,0.06782226902938895,0.11122699272854263,0.027061818251670238,0.11983135270705195,0.04839305830362075,0.018050652008477986,0.057326110654226256,0.09299472256027677,0.23912953532362616,0.09670150611774397,0.04798355199557856,0.05025902310541635,0.34516980402834624,0.18186894491624758,0.24049275650512322,0.06944500390061487,0.163023490649668,1.0
4,0.1257510441178983,0.2926074664367677,0.3066752922822967,0.17311151782231365,0.10185467934072363,0.04396588730081809,0.08367679271456355,0.10377819782246736,0.12021629745091715,0.07628278094446245,0.04223357615791241,0.040435237076446535,0.03822633812102828,0.022520021104375242,0.0684374397988,0.10408500620357214,0.026519695403838507,0.12156109697462379,0.048698703810591555,0.018672827966366937,0.060501370720675865,0.09522045388768266,0.23730711208773933,0.09726297068313781,0.04834293768779308,0.05087036367080307,0.34660861422511724,0.18310495965902218,0.24328885925766336,0.06993064702066494,0.15706691983753235,3.0
