"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14540","Bowling Green, KY","366","284","82",".",".",".","97","58","42",".",".","178",".","188","."
"17140","Cincinnati, OH-KY-IN","366","166","182","18",".",".","140","80","53",".","18","134","4","207","3"
"17300","Clarksville, TN-KY","364","297","67",".",".",".","90","58","40",".",".","242","6","116","."
"21060","Elizabethtown-Fort Knox, KY","364","248","115","1",".",".","101","64","43",".",".","96",".","268","."
"21780","Evansville, IN-KY","366","221","137","7","1",".","151","74","45",".",".","136","27","203","."
"26580","Huntington-Ashland, WV-KY-OH","366","246","117","3",".",".","129","62","43",".","2","125",".","239","."
"30460","Lexington-Fayette, KY","366","298","67","1",".",".","126","60","40",".","27","203","4","132","."
"31140","Louisville/Jefferson County, KY-IN","366","209","138","18","1",".","151","83","48",".","8","159",".","199","."
"33180","Middlesborough, KY","261","236","23","1","1",".","161","50","39",".",".","234",".","27","."
"36980","Owensboro, KY","366","233","130","2","1",".","156","64","45",".",".","86","1","279","."
"37140","Paducah, KY-IL","366","256","109","1",".",".","115","61","43",".",".","101","1","264","."
"40080","Richmond-Berea, KY","97","87","10",".",".",".","90","51","30",".",".",".",".","97","."
"43700","Somerset, KY","278","246","32",".",".",".","90","51","39",".",".","210",".","68","."
