"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"11540","Appleton, WI","366","246","108","11","1",".","182","75","43",".",".","171",".","195","."
"12660","Baraboo, WI","365","264","95","5","1",".","151","72","41",".",".","177",".","183","5"
"13180","Beaver Dam, WI","366","240","113","12","1",".","179","77","44",".",".","221",".","144","1"
"16980","Chicago-Naperville-Elgin, IL-IN-WI","366","64","243","47","11","1","206","115","64",".","26","86","36","198","20"
"20260","Duluth, MN-WI","366","309","56","1",".",".","122","58","36",".",".","278",".","84","4"
"20740","Eau Claire, WI","304","230","72","2",".",".","115","64","41",".",".","205",".","97","2"
"22540","Fond du Lac, WI","207","151","41","14","1",".","192","90","42",".",".","207",".",".","."
"24580","Green Bay, WI","366","249","96","17","4",".","179","89","43",".",".","161","31","174","."
"27500","Janesville-Beloit, WI","191","123","57","11",".",".","143","93","45",".",".","191",".",".","."
"29100","La Crosse-Onalaska, WI-MN","316","224","90","2",".",".","105","67","42",".",".","170",".","146","."
"31540","Madison, WI","355","212","130","11","2",".","154","80","46",".",".","189",".","166","."
"31820","Manitowoc, WI","192","142","29","16","5",".","177","101","38.5",".",".","192",".",".","."
"33340","Milwaukee-Waukesha-West Allis, WI","366","164","170","23","9",".","192","95","52.5",".","4","154",".","208","."
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","366","203","155","7","1",".","185","72","47",".","14","146","1","189","16"
"38420","Platteville, WI","362","292","70",".",".",".","92","57","32",".",".",".",".","362","."
"39540","Racine, WI","187","126","34","22","5",".","177","122","42",".",".","187",".",".","."
"43100","Sheboygan, WI","195","131","28","28","8",".","192","126","42",".",".","195",".",".","."
"48020","Watertown-Fort Atkinson, WI","193","130","51","11","1",".","166","84","44",".",".","193",".",".","."
"48140","Wausau, WI","221","188","31","2",".",".","101","61","41",".",".","221",".",".","."
"48580","Whitewater-Elkhorn, WI","191","127","49","14","1",".","174","90","44",".",".","191",".",".","."
