"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"11540","Appleton, WI","252","169","73","10",".",".","143","77","43",".",".","181",".","71","."
"12660","Baraboo, WI","365","281","80","4",".",".","140","64","38",".",".","307",".","58","."
"13180","Beaver Dam, WI","365","267","87","11",".",".","136","74","38",".",".","276","3","77","9"
"16980","Chicago-Naperville-Elgin, IL-IN-WI","365","19","275","61","9","1","203","116","77",".","101","69","66","121","8"
"20260","Duluth, MN-WI","365","242","121","2",".",".","115","67","42","1",".","156",".","205","3"
"22540","Fond du Lac, WI","198","152","39","7",".",".","133","74","42",".",".","198",".",".","."
"24580","Green Bay, WI","365","211","130","21","3",".","164","93","47",".",".","132","66","167","."
"27020","Iron Mountain, MI-WI","208","185","20","3",".",".","143","54","37",".",".","208",".",".","."
"27500","Janesville-Beloit, WI","188","138","38","12",".",".","140","90","43",".",".","188",".",".","."
"29100","La Crosse-Onalaska, WI-MN","120","70","49","1",".",".","147","67","43",".",".",".",".","120","."
"31540","Madison, WI","364","192","153","17","2",".","154","86","49",".",".","177",".","187","."
"31820","Manitowoc, WI","251","177","56","15","3",".","166","84","43",".",".","186",".","65","."
"33340","Milwaukee-Waukesha-West Allis, WI","365","233","110","19","3",".","166","84","44",".","67","188","1","101","8"
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","365","167","185","11","2",".","153","84","53",".","1","109","5","241","9"
"38420","Platteville, WI","120","69","48","3",".",".","127","75.5","43.5",".",".",".",".","120","."
"39540","Racine, WI","175","123","40","12",".",".","150","90","42",".",".","175",".",".","."
"43100","Sheboygan, WI","204","134","46","18","6",".","166","108","44",".",".","189",".",".","15"
"48020","Watertown-Fort Atkinson, WI","184","131","42","10","1",".","154","87","44",".",".","184",".",".","."
"48140","Wausau, WI","203","167","30","5","1",".","156","64","41",".",".","203",".",".","."
"48580","Whitewater-Elkhorn, WI","189","131","49","8","1",".","154","84","44",".",".","189",".",".","."
