"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"11540","Appleton, WI","245","169","70","6",".",".","121","71","41",".",".","166",".","79","."
"12660","Baraboo, WI","349","288","59","2",".",".","114","60","38",".",".","285",".","64","."
"13180","Beaver Dam, WI","365","279","81","5",".",".","138","64","39",".",".","275",".","79","11"
"16980","Chicago-Naperville-Elgin, IL-IN-WI","365","24","299","38","4",".","164","102","71",".","77","46","100","136","6"
"20260","Duluth, MN-WI","365","246","119",".",".",".","97","63","44",".",".","171",".","191","3"
"22540","Fond du Lac, WI","184","146","37","1",".",".","101","64","41",".",".","184",".",".","."
"24580","Green Bay, WI","361","242","106","10","3",".","174","74","41",".",".","131","166","64","."
"27020","Iron Mountain, MI-WI","248","214","33","1",".",".","101","54","37",".",".","188",".","60","."
"27500","Janesville-Beloit, WI","185","147","37","1",".",".","112","64","42",".",".","185",".",".","."
"29100","La Crosse-Onalaska, WI-MN","119","69","49","1",".",".","117","71","43",".",".",".",".","119","."
"31540","Madison, WI","306","226","78","2",".",".","146","67","42",".",".","217",".","89","."
"31820","Manitowoc, WI","241","177","56","6","2",".","197","71","40",".",".","175",".","66","."
"33340","Milwaukee-Waukesha-West Allis, WI","365","242","111","10","2",".","169","77","42",".","75","170","4","108","8"
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","365","168","187","10",".",".","140","81","52",".","4","133","16","208","4"
"38420","Platteville, WI","128","78","49","1",".",".","115","67","42.5",".",".",".",".","128","."
"39540","Racine, WI","184","153","26","5",".",".","133","67","38",".",".","184",".",".","."
"43100","Sheboygan, WI","217","163","40","11","2","1","204","90","41",".",".","188",".",".","29"
"48020","Watertown-Fort Atkinson, WI","185","148","34","3",".",".","112","64","41",".",".","185",".",".","."
"48140","Wausau, WI","185","146","38","1",".",".","105","61","41",".",".","185",".",".","."
"48580","Whitewater-Elkhorn, WI","186","134","46","6",".",".","129","74","44",".",".","186",".",".","."
