"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"11100","Amarillo, TX","365","259","96","10",".",".","119","69","44",".",".","291","45","29","."
"12420","Austin-Round Rock, TX","365","249","114","2",".",".","115","63","44",".","7","171",".","187","."
"13140","Beaumont-Port Arthur, TX","365","234","122","8","1",".","174","71","45",".",".","178","32","155","."
"13700","Big Spring, TX","334","294","36","4",".",".","115","54","11",".",".",".","334",".","."
"14420","Borger, TX","359","221","57","79","2",".","162","117","19",".",".",".","359",".","."
"15180","Brownsville-Harlingen, TX","365","236","129",".",".",".","89","62","44",".",".","124",".","241","."
"17780","College Station-Bryan, TX","352","352",".",".",".",".","17","1","0",".",".",".","352",".","."
"18580","Corpus Christi, TX","365","262","102","1",".",".","107","62","42",".",".","165","1","199","."
"18620","Corsicana, TX","365","275","80","7","3",".","193","67","41",".",".","222","67","76","."
"19100","Dallas-Fort Worth-Arlington, TX","365","181","155","28","1",".","156","93","51",".","10","197",".","158","."
"20580","Eagle Pass, TX","339","287","51","1",".",".","104","54","25",".",".",".",".","339","."
"21340","El Paso, TX","365","147","205","11","2",".","157","84","53",".","18","199",".","145","3"
"26420","Houston-The Woodlands-Sugar Land, TX","365","171","163","26","4","1","202","97","52",".","13","166","2","182","2"
"28660","Killeen-Temple, TX","365","284","79","2",".",".","105","58","42",".","1","256",".","108","."
"28780","Kingsville, TX","284","234","50",".",".",".","87","56","30",".",".",".",".","284","."
"29700","Laredo, TX","365","258","106","1",".",".","109","67","41",".",".","131",".","231","3"
"30980","Longview, TX","365","289","67","9",".",".","129","65","37",".","2","274","89",".","."
"31180","Lubbock, TX","330","316","13","1",".",".","103","41.5","25",".",".",".",".","330","."
"32220","Marshall, TX","364","296","67","1",".",".","113","54","38",".",".","192","35","137","."
"32580","McAllen-Edinburg-Mission, TX","365","243","120","2",".",".","106","66","42",".",".","124",".","240","1"
"34420","Mount Pleasant, TX","348","346","2",".",".",".","54","11","0",".",".",".","348",".","."
"36220","Odessa, TX","354","319","35",".",".",".","80","50","28",".",".",".",".","354","."
"41700","San Antonio-New Braunfels, TX","365","196","163","5","1",".","169","71","49",".","2","152",".","210","1"
"45500","Texarkana, TX-AR","349","254","94","1",".",".","109","58","39",".",".",".",".","349","."
"46340","Tyler, TX","364","326","37","1",".",".","133","51","36",".","4","360",".",".","."
"47020","Victoria, TX","341","319","22",".",".",".","87","48","31",".",".","341",".",".","."
"47380","Waco, TX","365","329","36",".",".",".","87","50","38","1",".","316",".","48","."
