"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"15980","Cape Coral-Fort Myers, FL","365","328","36","1",".",".","108","51","36",".",".","236",".","125","4"
"18880","Crestview-Fort Walton Beach-Destin, FL","363","335","28",".",".",".","84","48","36",".",".","342",".",".","21"
"19660","Deltona-Daytona Beach-Ormond Beach, FL","355","321","34",".",".",".","80","50","37",".",".","242",".","113","."
"23540","Gainesville, FL","364","329","35",".",".",".","80","50","35",".",".","264",".","100","."
"26140","Homosassa Springs, FL","365","337","28",".",".",".","80","48","30",".",".",".","8","357","."
"27260","Jacksonville, FL","365","245","119","1",".",".","114","66","43",".",".","166","10","189","."
"29380","Lake City, FL","363","294","69",".",".",".","90","58","38",".",".","192",".","171","."
"29460","Lakeland-Winter Haven, FL","365","314","51",".",".",".","100","54","36",".",".","240","2","123","."
"33100","Miami-Fort Lauderdale-West Palm Beach, FL","364","285","77","2",".",".","146","56","41","1","8","124",".","230","1"
"34940","Naples-Immokalee-Marco Island, FL","362","331","31",".",".",".","90","50","34",".",".","191",".","171","."
"35840","North Port-Sarasota-Bradenton, FL","365","310","53","2",".",".","108","56","39",".",".","248",".","117","."
"36100","Ocala, FL","365","311","54",".",".",".","87","54","38",".",".","228",".","137","."
"36740","Orlando-Kissimmee-Sanford, FL","365","296","63","6",".",".","122","58","39",".",".","289",".","76","."
"37260","Palatka, FL","352","347","5",".",".",".","54","29","16.5",".",".",".","6",".","346"
"37340","Palm Bay-Melbourne-Titusville, FL","351","336","15",".",".",".","90","46","36",".",".","296",".","55","."
"37460","Panama City, FL","357","308","49",".",".",".","85","54","38",".",".","222",".","135","."
"37860","Pensacola-Ferry Pass-Brent, FL","365","279","85","1",".",".","101","62","41",".",".","221",".","144","."
"38940","Port St. Lucie, FL","353","324","29",".",".",".","84","49","36",".",".","240",".","113","."
"42680","Sebastian-Vero Beach, FL","335","324","11",".",".",".","90","47","36",".",".","335",".",".","."
"42700","Sebring, FL","233","224","9",".",".",".","84","46","36",".",".","233",".",".","."
"45220","Tallahassee, FL","365","272","92","1",".",".","119","60","40",".",".","164",".","201","."
"45300","Tampa-St. Petersburg-Clearwater, FL","365","267","92","6",".",".","132","69","43",".",".","197","4","161","3"
