"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"15980","Cape Coral-Fort Myers, FL","365","316","48","1",".",".","106","53","35",".",".","293",".","72","."
"18880","Crestview-Fort Walton Beach-Destin, FL","353","325","28",".",".",".","80","49","33",".",".","345",".",".","8"
"19660","Deltona-Daytona Beach-Ormond Beach, FL","365","329","36",".",".",".","80","50","36",".",".","265",".","100","."
"23540","Gainesville, FL","364","335","29",".",".",".","90","48","33",".",".","278",".","86","."
"26140","Homosassa Springs, FL","359","321","38",".",".",".","71","51","32",".",".",".","20","339","."
"27260","Jacksonville, FL","365","267","91","6","1",".","155","64","41",".","1","133","6","209","16"
"29380","Lake City, FL","359","315","43","1",".",".","111","53","34",".",".","208",".","151","."
"29460","Lakeland-Winter Haven, FL","365","324","39","2",".",".","112","52","35",".",".","255","1","109","."
"33100","Miami-Fort Lauderdale-West Palm Beach, FL","365","264","97","4",".",".","126","63","43",".","11","117",".","228","9"
"34940","Naples-Immokalee-Marco Island, FL","365","320","45",".",".",".","80","54","36",".",".","235",".","130","."
"35840","North Port-Sarasota-Bradenton, FL","365","300","63","2",".",".","119","56","38",".",".","225",".","140","."
"36100","Ocala, FL","365","325","40",".",".",".","90","51","35",".",".","207",".","158","."
"36740","Orlando-Kissimmee-Sanford, FL","365","309","53","2","1",".","151","61","38",".",".","290",".","75","."
"37260","Palatka, FL","345","344","1",".",".",".","51","23","14",".",".",".","49",".","296"
"37340","Palm Bay-Melbourne-Titusville, FL","365","330","34","1",".",".","129","50","37",".",".","276",".","89","."
"37460","Panama City, FL","323","272","50","1",".",".","126","54","37",".",".","178",".","145","."
"37860","Pensacola-Ferry Pass-Brent, FL","365","295","70",".",".",".","93","58","39",".",".","239",".","126","."
"38940","Port St. Lucie, FL","365","328","36","1",".",".","112","51","37",".",".","237",".","128","."
"42680","Sebastian-Vero Beach, FL","356","325","30","1",".",".","101","49","36",".",".","356",".",".","."
"42700","Sebring, FL","351","337","13","1",".",".","108","47","31",".",".","351",".",".","."
"45220","Tallahassee, FL","358","272","86",".",".",".","98","60","38","1",".","134",".","223","."
"45300","Tampa-St. Petersburg-Clearwater, FL","365","242","118","5",".",".","129","64","43",".",".","170","13","179","3"
