"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14020","Bloomington, IN","352","275","75","2",".",".","115","59","39",".",".","137",".","215","."
"16980","Chicago-Naperville-Elgin, IL-IN-WI","365","116","235","11","3",".","183","84","57",".","20","78","7","237","23"
"17140","Cincinnati, OH-KY-IN","365","156","196","12","1",".","151","84","52",".","30","125","17","188","5"
"18020","Columbus, IN","365","243","120","2",".",".","115","65","43",".","4","108",".","253","."
"18820","Crawfordsville, IN","118","62","56",".",".",".","81","64","47",".",".",".",".","118","."
"21140","Elkhart-Goshen, IN","357","239","115","3",".",".","124","69","42",".",".","92",".","265","."
"21780","Evansville, IN-KY","365","158","198","9",".",".","133","74","53",".","1","89","60","215","."
"23060","Fort Wayne, IN","365","220","143","1","1",".","169","66","45",".","4","82",".","279","."
"26540","Huntington, IN","178","175","3",".",".",".","71","40","31",".",".","178",".",".","."
"26900","Indianapolis-Carmel-Anderson, IN","365","163","197","4","1",".","157","75","53",".","4","116","31","211","3"
"27540","Jasper, IN","360","317","40","3",".",".","132","54","6",".",".",".","250","108","2"
"29020","Kokomo, IN","346","160","185","1",".",".","101","67","52",".",".",".",".","346","."
"29200","Lafayette-West Lafayette, IN","360","254","106",".",".",".","99","64","43",".",".","130",".","230","."
"31140","Louisville/Jefferson County, KY-IN","365","166","185","10","4",".","174","78","52",".","7","105","14","239","."
"33140","Michigan City-La Porte, IN","243","190","50","3",".",".","126","63","40",".",".","163",".","80","."
"34620","Muncie, IN","236","203","32","1",".",".","105","54","36",".",".","154",".","82","."
"35220","New Castle, IN","121","98","23",".",".",".","72","56","28",".",".",".",".","121","."
"39980","Richmond, IN","363","361","2",".",".",".","85","11","6",".",".",".","363",".","."
"42980","Seymour, IN","167","141","25","1",".",".","101","58","41",".",".","167",".",".","."
"43780","South Bend-Mishawaka, IN-MI","362","221","138","3",".",".","134","71","46",".","30","113",".","219","."
"45460","Terre Haute, IN","365","180","162","21","2",".","176","84","51",".",".","75","81","209","."
"47180","Vincennes, IN","349","314","35",".",".",".","93","51","34",".",".","349",".",".","."
"47340","Wabash, IN","358","330","26","2",".",".","126","49","35",".",".","358",".",".","."
"47780","Washington, IN","352","337","8","7",".",".","126","23","4",".",".",".","352",".","."
