"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"12540","Bakersfield, CA","365","32","173","117","42","1","307","154","97",".",".","227",".","130","8"
"13860","Bishop, CA","365","233","117","6","5","4","911","83","47",".",".","290",".","32","43"
"17020","Chico, CA","365","173","178","12","2",".","155","84","52",".",".","228",".","137","."
"17340","Clearlake, CA","357","335","22",".",".",".","93","48","37",".",".","352",".","4","1"
"18860","Crescent City, CA","115","112","3",".",".",".","55","33","12",".",".",".",".","115","."
"20940","El Centro, CA","365","46","265","45","5","4","359","112","67",".","1","103",".","170","91"
"21700","Eureka-Arcata-Fortuna, CA","365","220","139","5","1",".","164","66","43",".",".","88",".","271","6"
"23420","Fresno, CA","365","74","167","91","33",".","197","148","81",".",".","229",".","133","3"
"25260","Hanford-Corcoran, CA","365","85","203","52","25",".","172","126","71",".",".","199",".","118","48"
"31080","Los Angeles-Long Beach-Anaheim, CA","365","23","234","80","26","2","205","143","80",".","17","171",".","172","5"
"31460","Madera, CA","365","95","195","60","15",".","179","126","67",".",".","218",".","136","11"
"32900","Merced, CA","364","148","158","56","2",".","156","113","60",".","2","245",".","115","2"
"33700","Modesto, CA","365","142","164","53","6",".","164","114","58",".",".","245",".","117","3"
"34900","Napa, CA","365","214","151",".",".",".","88","65","46",".",".","66",".","299","."
"37100","Oxnard-Thousand Oaks-Ventura, CA","365","157","193","15",".",".","150","87","53",".","1","231",".","129","4"
"39780","Red Bluff, CA","364","235","113","15","1",".","151","80","44",".",".","329",".","34","1"
"39820","Redding, CA","365","277","82","6",".",".","126","71","43",".",".","354",".","9","2"
"40140","Riverside-San Bernardino-Ontario, CA","365","14","176","120","52","3","537","166","97",".","5","202",".","94","64"
"40900","Sacramento--Roseville--Arden-Arcade, CA","365","118","190","50","6","1","240","112","60",".",".","230",".","132","3"
"41500","Salinas, CA","365","337","28",".",".",".","100","48","37",".",".","250",".","79","36"
"41740","San Diego-Carlsbad, CA","365","89","237","37","2",".","165","101","61",".","16","205",".","130","14"
"41860","San Francisco-Oakland-Hayward, CA","365","200","155","10",".",".","133","74","48",".","13","110",".","242","."
"41940","San Jose-Sunnyvale-Santa Clara, CA","365","244","112","8","1",".","154","77","44",".","4","260",".","99","2"
"42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","365","138","213","14",".",".","126","87","55",".",".","168",".","188","9"
"42100","Santa Cruz-Watsonville, CA","365","301","52","12",".",".","136","66","35",".",".","237",".","128","."
"42200","Santa Maria-Santa Barbara, CA","365","223","135","5","2",".","159","64","47",".","1","240","1","115","8"
"42220","Santa Rosa, CA","365","314","51",".",".",".","81","54","37",".",".","220",".","143","2"
"43760","Sonora, CA","334","214","104","16",".",".","133","87","46",".",".","334",".",".","."
"44700","Stockton-Lodi, CA","365","159","172","33","1",".","152","99","54",".","2","220",".","138","5"
"46020","Truckee-Grass Valley, CA","365","214","117","33","1",".","163","100","46",".",".","357",".","8","."
"46380","Ukiah, CA","365","292","73",".",".",".","95","58","38",".",".","156",".","208","1"
"46700","Vallejo-Fairfield, CA","365","254","108","3",".",".","124","67","43",".","1","161",".","203","."
"47300","Visalia-Porterville, CA","365","70","171","97","27",".","169","145","84",".",".","218",".","146","1"
"49700","Yuba City, CA","365","182","170","12","1",".","156","82","51",".","5","194",".","165","1"
