"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"11620","Ardmore, OK","365","285","80",".",".",".","97","58","43",".",".","210",".","155","."
"21420","Enid, OK","345","339","6",".",".",".","74","13","0",".",".",".","345",".","."
"22900","Fort Smith, AR-OK","361","323","38",".",".",".","79","51","36",".","16","195",".","150","."
"30020","Lawton, OK","365","285","80",".",".",".","97","62","43",".",".","221",".","144","."
"32540","McAlester, OK","365","272","91","2",".",".","105","59","43",".",".","232",".","133","."
"33060","Miami, OK","363","289","73","1",".",".","104","57","38",".",".","77",".","254","32"
"34780","Muskogee, OK","286","269","15","1","1",".","169","35","5",".",".",".","152",".","134"
"36420","Oklahoma City, OK","365","204","159","2",".",".","119","73","48",".","4","189",".","171","1"
"38620","Ponca City, OK","365","292","72","1",".",".","106","57","40",".",".","134","4","227","."
"46140","Tulsa, OK","365","249","114","2",".",".","105","67","45",".",".","232",".","133","."
"48220","Weatherford, OK","236","235","1",".",".",".","58","26","14",".",".",".",".",".","236"
