"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"12540","Bakersfield, CA","365","47","149","90","72","7","208","167","93",".","4","206",".","153","2"
"13860","Bishop, CA","365","170","125","46","9","15","3884","133","51",".",".","299",".","3","63"
"17020","Chico, CA","365","213","113","38","1",".","159","105","47",".","2","294",".","69","."
"17340","Clearlake, CA","361","352","9",".",".",".","87","46","35",".",".","355",".","6","."
"18860","Crescent City, CA","131","131",".",".",".",".","43","23","13",".",".",".",".","117","14"
"20940","El Centro, CA","365","126","170","59","10",".","187","119","61","9","55","255",".","38","8"
"21700","Eureka-Arcata-Fortuna, CA","37","29","8",".",".",".","92","66","24",".",".",".",".","34","3"
"23420","Fresno, CA","365","105","145","70","43","2","206","154","72",".","16","217",".","131","1"
"25260","Hanford-Corcoran, CA","364","201","115","41","7",".","182","105","48",".","63","247",".","49","5"
"31080","Los Angeles-Long Beach-Anaheim, CA","365","55","171","78","49","12","238","166","84","2","46","188","1","128","."
"31460","Madera, CA","362","265","79","18",".",".","136","87","40",".","66","296",".",".","."
"32900","Merced, CA","364","231","89","42","2",".","169","108","43",".","46","268",".","48","2"
"33700","Modesto, CA","365","242","83","32","8",".","172","105","42","2","80","226",".","55","2"
"34900","Napa, CA","365","361","4",".",".",".","90","41","31","3","74","285",".",".","3"
"37100","Oxnard-Thousand Oaks-Ventura, CA","365","183","120","55","7",".","187","119","50",".","25","307",".","33","."
"39780","Red Bluff, CA","295","188","74","32","1",".","151","101","43",".",".","279",".",".","16"
"39820","Redding, CA","365","277","70","15","3",".","159","84","43",".",".","355",".","10","."
"40140","Riverside-San Bernardino-Ontario, CA","365","46","141","85","63","30","242","192","100",".","35","214",".","111","5"
"40900","Sacramento--Roseville--Arden-Arcade, CA","365","103","170","50","36","6","213","154","68",".","3","202",".","160","."
"41500","Salinas, CA","365","351","14",".",".",".","84","45","35",".","21","323",".","15","6"
"41740","San Diego-Carlsbad, CA","365","83","227","50","5",".","159","111","67",".","59","208",".","92","6"
"41860","San Francisco-Oakland-Hayward, CA","365","199","145","19","2",".","161","88","48",".","11","128","2","224","."
"41940","San Jose-Sunnyvale-Santa Clara, CA","365","196","145","23","1",".","154","93","48",".","11","213",".","141","."
"42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","365","281","79","5",".",".","150","67","42",".","12","328","10","13","2"
"42100","Santa Cruz-Watsonville, CA","365","351","14",".",".",".","87","44","34",".","2","344",".","13","6"
"42200","Santa Maria-Santa Barbara, CA","365","233","119","13",".",".","140","84","47",".","2","344",".","18","1"
"42220","Santa Rosa, CA","365","344","21",".",".",".","96","44","31","1","51","276",".","37","."
"43760","Sonora, CA","365","264","81","19","1",".","159","87","41","7",".","358",".",".","."
"44700","Stockton-Lodi, CA","365","281","69","13","2",".","155","71","40","3","104","194",".","59","5"
"46020","Truckee-Grass Valley, CA","365","188","113","44","18","2","216","126","50",".",".","300",".","21","44"
"46380","Ukiah, CA","365","357","8",".",".",".","69","43","32","1","34","312",".","12","6"
"46700","Vallejo-Fairfield, CA","365","244","106","15",".",".","145","79","41",".","6","168",".","191","."
"47300","Visalia-Porterville, CA","365","74","142","79","66","4","207","161","84",".",".","200",".","165","."
"49700","Yuba City, CA","365","201","136","28",".",".","143","93","48",".","21","215",".","128","1"
