"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"11620","Ardmore, OK","341","226","105","8","2",".","170","74","43",".",".","176",".","165","."
"22900","Fort Smith, AR-OK","349","275","74",".",".",".","93","59","39",".","1","216",".","84","48"
"30020","Lawton, OK","360","186","171","3",".",".","119","74","50",".",".","160",".","200","."
"32540","McAlester, OK","365","212","152","1",".",".","104","68","46",".",".","149",".","216","."
"33060","Miami, OK","343","234","107","2",".",".","115","61","42",".",".","120",".","223","."
"34780","Muskogee, OK","365","299","66",".",".",".","93","58","35",".",".","152","18","79","116"
"36420","Oklahoma City, OK","365","191","158","16",".",".","122","77","49",".","19","184",".","161","1"
"38620","Ponca City, OK","365","180","181","3","1",".","158","71","51",".",".","82","4","274","5"
"45140","Tahlequah, OK","328","277","50","1",".",".","105","61","37.5","1","28","258","1",".","40"
"46140","Tulsa, OK","365","142","205","17","1",".","172","87","54",".","3","137","45","175","5"
