"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10900","Allentown-Bethlehem-Easton, PA-NJ","365","131","195","33","6",".","166","102","57",".","8","92","62","178","25"
"11020","Altoona, PA","365","258","92","15",".",".","150","77","41","1","74","184","97",".","9"
"16540","Chambersburg-Waynesboro, PA","204","139","57","8",".",".","119","87","44.5",".",".","204",".",".","."
"20180","DuBois, PA","208","115","66","23","4",".","161","108","48",".",".","208",".",".","."
"21500","Erie, PA","365","152","175","32","6",".","195","101","54",".","19","103","69","174","."
"23900","Gettysburg, PA","364","168","169","26","1",".","161","93","53",".",".","169",".","195","."
"25420","Harrisburg-Carlisle, PA","365","128","195","37","5",".","174","106","62",".","15","104","19","227","."
"26860","Indiana, PA","365","200","121","38","6",".","172","107","48",".","31","168","166",".","."
"27780","Johnstown, PA","365","215","125","24","1",".","151","91","46",".","57","124","91","85","8"
"29540","Lancaster, PA","365","203","117","41","4",".","177","108","46",".","70","163","46","81","5"
"35260","New Castle, PA","365","231","111","21","2",".","157","89","44",".","99","144","108",".","14"
"35620","New York-Newark-Jersey City, NY-NJ-PA","365","68","221","54","19","3","217","129","66",".","58","113","71","122","1"
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","365","69","210","60","25","1","206","139","71",".","17","114","87","145","2"
"38300","Pittsburgh, PA","365","29","185","118","32","1","204","145","90",".","1","49","218","97","."
"39060","Pottsville, PA","361","346","15",".",".",".","84","36","13","81",".",".","280",".","."
"39740","Reading, PA","365","221","111","30","3",".","169","99","44",".","109","110","64","78","4"
"41260","St. Marys, PA","344","283","50","11",".",".","129","71","37",".",".","344",".",".","."
"42540","Scranton--Wilkes-Barre--Hazleton, PA","365","171","168","24","2",".","161","91","53",".","24","129","8","204","."
"43740","Somerset, PA","362","290","61","10","1",".","154","71","36",".",".","362",".",".","."
"44300","State College, PA","365","176","163","23","3",".","161","94","52",".","4","174","10","177","."
"47620","Warren, PA","365","217","63","76","9",".","200","126","34",".",".",".","365",".","."
"48700","Williamsport, PA","365","275","66","22","2",".","156","87","34",".",".","207","145",".","13"
"49620","York-Hanover, PA","365","187","124","47","7",".","179","108","49","1","98","138","50","74","4"
"49660","Youngstown-Warren-Boardman, OH-PA","365","129","189","40","7",".","177","110","58",".",".","148","33","184","."
