"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"15980","Cape Coral-Fort Myers, FL","365","331","34",".",".",".","90","50","36",".",".","218",".","145","2"
"18880","Crestview-Fort Walton Beach-Destin, FL","365","354","11",".",".",".","74","44","33",".",".","349",".",".","16"
"19660","Deltona-Daytona Beach-Ormond Beach, FL","365","325","40",".",".",".","81","51","37",".",".","271",".","94","."
"23540","Gainesville, FL","365","331","34",".",".",".","74","50","34",".",".","197",".","168","."
"26140","Homosassa Springs, FL","365","326","27","12",".",".","141","52","16",".",".",".","253","112","."
"27260","Jacksonville, FL","365","288","76","1",".",".","104","59","40",".","2","163","18","180","2"
"29380","Lake City, FL","321","288","33",".",".",".","77","51","35",".",".","219",".","102","."
"29460","Lakeland-Winter Haven, FL","365","314","50","1",".",".","105","53","37",".",".","191","1","173","."
"33100","Miami-Fort Lauderdale-West Palm Beach, FL","365","258","106","1",".",".","101","64","43",".","2","95",".","221","47"
"34940","Naples-Immokalee-Marco Island, FL","363","320","43",".",".",".","74","54","33",".",".","192",".","171","."
"35840","North Port-Sarasota-Bradenton, FL","365","298","66","1",".",".","105","60","40",".",".","214",".","151","."
"36100","Ocala, FL","365","321","44",".",".",".","67","52","35",".",".","231",".","134","."
"36740","Orlando-Kissimmee-Sanford, FL","365","305","59","1",".",".","101","57","40",".",".","230",".","134","1"
"37260","Palatka, FL","349","349",".",".",".",".","49","22","13",".",".",".","42",".","307"
"37340","Palm Bay-Melbourne-Titusville, FL","365","333","32",".",".",".","90","49","37",".",".","297",".","66","2"
"37460","Panama City, FL","365","319","46",".",".",".","84","52","37",".",".","207",".","158","."
"37860","Pensacola-Ferry Pass-Brent, FL","365","283","82",".",".",".","100","60","41",".",".","182",".","183","."
"38940","Port St. Lucie, FL","365","328","37",".",".",".","84","51","36",".",".","244",".","121","."
"42680","Sebastian-Vero Beach, FL","333","320","13",".",".",".","84","45","34",".",".","333",".",".","."
"42700","Sebring, FL","356","345","11",".",".",".","80","44","31",".",".","356",".",".","."
"45220","Tallahassee, FL","365","267","98",".",".",".","97","60","41",".",".","118",".","247","."
"45300","Tampa-St. Petersburg-Clearwater, FL","365","236","124","5",".",".","119","73","44",".","2","165","15","182","1"
