"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14260","Boise City, ID","365","277","83","5",".",".","115","64","43","7","9","228",".","44","77"
"15420","Burley, ID","193","165","28",".",".",".","74","51","45",".",".","193",".",".","."
"17660","Coeur d'Alene, ID","181","169","12",".",".",".","67","49","41",".",".","181",".",".","."
"26820","Idaho Falls, ID","363","298","65",".",".",".","93","58","45",".",".","360",".","3","."
"27220","Jackson, WY-ID","365","275","90",".",".",".","90","64","44","5",".","349",".","10","1"
"30300","Lewiston, ID-WA","365","333","32",".",".",".","71","49","21",".",".",".",".","365","."
"30860","Logan, UT-ID","365","212","143","4","6",".","169","72","47",".","14","193",".","158","."
"34140","Moscow, ID","365","354","11",".",".",".","70","28","11",".",".",".",".","365","."
"38540","Pocatello, ID","365","247","115","3",".",".","114","72","39",".",".",".","167","81","117"
"41760","Sandpoint, ID","340","340",".",".",".",".","37","17","9",".",".",".",".",".","340"
"46300","Twin Falls, ID","350","335","15",".",".",".","66","39","23",".",".",".",".","350","."
