"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"15980","Cape Coral-Fort Myers, FL","365","285","79","1",".",".","101","60","41",".",".","244",".","117","4"
"18880","Crestview-Fort Walton Beach-Destin, FL","365","310","52","3",".",".","147","58","37",".",".","365",".",".","."
"19660","Deltona-Daytona Beach-Ormond Beach, FL","365","294","70","1",".",".","101","56","41",".",".","235",".","130","."
"23540","Gainesville, FL","365","275","89","1",".",".","101","59","41",".",".","225",".","140","."
"26140","Homosassa Springs, FL","122","106","16",".",".",".","65","52","31.5",".",".",".",".","122","."
"27260","Jacksonville, FL","365","210","134","15","6",".","200","84","48",".",".","189","65","108","3"
"29380","Lake City, FL","361","236","124","1",".",".","101","63","44",".",".","128",".","233","."
"29460","Lakeland-Winter Haven, FL","365","261","102","2",".",".","122","63","44",".",".","205",".","158","2"
"33100","Miami-Fort Lauderdale-West Palm Beach, FL","365","206","153","6",".",".","150","69","48",".","5","123","6","231","."
"34940","Naples-Immokalee-Marco Island, FL","362","302","60",".",".",".","92","54","39",".",".","180",".","182","."
"35840","North Port-Sarasota-Bradenton, FL","365","189","170","6",".",".","133","71","50",".",".","133",".","232","."
"36100","Ocala, FL","365","271","92","2",".",".","112","61","42",".",".","221",".","144","."
"36740","Orlando-Kissimmee-Sanford, FL","365","228","129","8",".",".","136","67","47",".",".","193",".","172","."
"37260","Palatka, FL","365","361","4",".",".",".","89","31","16",".",".",".","45",".","320"
"37340","Palm Bay-Melbourne-Titusville, FL","365","286","79",".",".",".","87","58","43",".",".","221",".","144","."
"37460","Panama City, FL","365","252","107","6",".",".","140","67","43",".",".","194",".","171","."
"37860","Pensacola-Ferry Pass-Brent, FL","365","209","147","7","2",".","156","76","48",".","1","199","8","157","."
"38940","Port St. Lucie, FL","363","305","58",".",".",".","93","54","40",".",".","195",".","168","."
"42680","Sebastian-Vero Beach, FL","339","288","51",".",".",".","90","58","39",".",".","339",".",".","."
"42700","Sebring, FL","348","312","36",".",".",".","97","51","36",".",".","348",".",".","."
"45220","Tallahassee, FL","365","206","156","2","1",".","158","65","47",".",".","109",".","256","."
"45300","Tampa-St. Petersburg-Clearwater, FL","365","151","194","19","1",".","154","90","53",".",".","161","51","153","."
