"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"11700","Asheville, NC","345","130","197","17","1",".","161","93","58",".",".","153",".","192","."
"14380","Boone, NC","112","68","44",".",".",".","87","70","41",".",".",".",".","112","."
"15500","Burlington, NC","243","98","140","5",".",".","126","79","55",".",".",".",".","243","."
"16740","Charlotte-Concord-Gastonia, NC-SC","365","102","178","64","19","2","223","136","67",".","8","183","18","156","."
"19000","Cullowhee, NC","249","96","135","18",".",".","147","97","58",".",".","192",".","57","."
"20500","Durham-Chapel Hill, NC","310","147","128","32","3",".","166","101","52",".",".","184",".","126","."
"22180","Fayetteville, NC","365","154","188","22","1",".","166","93","54","1",".","136",".","228","."
"24140","Goldsboro, NC","239","136","101","2",".",".","112","70","48",".",".",".",".","236","3"
"24660","Greensboro-High Point, NC","365","152","169","40","4",".","195","108","55","20",".","143",".","202","."
"24780","Greenville, NC","260","143","105","12",".",".","133","90","48",".",".","191",".","69","."
"25860","Hickory-Lenoir-Morganton, NC","365","109","227","28","1",".","163","97","59",".",".","105",".","260","."
"27340","Jacksonville, NC","120","87","33",".",".",".","98","60","35",".",".",".",".","112","8"
"28820","Kinston, NC","266","162","94","9","1",".","164","84","46",".",".","182",".","84","."
"31300","Lumberton, NC","119","63","54","2",".",".","113","72","48",".",".",".",".","119","."
"32000","Marion, NC","329","115","210","4",".",".","139","84","55",".",".",".",".","329","."
"33980","Morehead City, NC","354","307","44","3",".",".","115","58","37",".",".","354",".",".","."
"34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","96","60","34","2",".",".","129","69","41",".",".",".",".","96","."
"37080","Oxford, NC","214","86","101","25","2",".","166","101","58",".",".","214",".",".","."
"39580","Raleigh, NC","365","153","175","34","3",".","166","101","55",".",".","176","1","188","."
"40580","Rocky Mount, NC","259","133","108","18",".",".","143","97","50",".",".","194",".","65","."
"47260","Virginia Beach-Norfolk-Newport News, VA-NC","365","176","165","22","2",".","174","92","51",".","15","139","70","140","1"
"47820","Washington, NC","325","322","3",".",".",".","55","14","3",".",".",".","325",".","."
"48900","Wilmington, NC","365","180","168","17",".",".","148","87","51",".",".","84","126","155","."
"49180","Winston-Salem, NC","365","118","196","46","5",".","177","112","59",".","16","129","20","200","."
