"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"12540","Bakersfield, CA","365","80","160","85","38","2","202","151","79",".",".","218",".","144","3"
"13860","Bishop, CA","365","248","86","13","1","17","4466","93","44",".",".","256",".","35","74"
"17020","Chico, CA","365","208","144","13",".",".","126","84","47",".",".","264",".","101","."
"17340","Clearlake, CA","361","356","5",".",".",".","74","44","35",".",".","360",".","1","."
"18860","Crescent City, CA","110","109","1",".",".",".","52","25.5","12",".",".",".",".","69","41"
"20940","El Centro, CA","365","163","151","51",".",".","140","108","53","1","50","268",".","43","3"
"21700","Eureka-Arcata-Fortuna, CA","365","358","7",".",".",".","71","39","29","5","6","316",".","35","3"
"23420","Fresno, CA","365","99","179","65","21","1","209","130","70",".",".","206",".","159","."
"25260","Hanford-Corcoran, CA","365","66","216","65","15","3","208","129","70",".","1","149",".","213","2"
"31080","Los Angeles-Long Beach-Anaheim, CA","365","32","218","100","15",".","200","138","77",".","34","168",".","162","1"
"31460","Madera, CA","364","215","121","18","9","1","201","90","46",".","18","269",".","75","2"
"32900","Merced, CA","365","149","177","33","6",".","177","101","55",".","3","192",".","167","3"
"33700","Modesto, CA","365","166","161","32","6",".","177","102","53",".",".","213",".","152","."
"34900","Napa, CA","365","293","70","1","1",".","159","60","39",".","3","177",".","185","."
"37100","Oxnard-Thousand Oaks-Ventura, CA","365","222","125","14","4",".","161","87","47",".","11","319",".","35","."
"39780","Red Bluff, CA","365","186","161","18",".",".","136","90","50",".",".","209",".","155","1"
"39820","Redding, CA","365","279","71","15",".",".","119","84","43",".",".","353",".","12","."
"40140","Riverside-San Bernardino-Ontario, CA","365","18","185","91","63","8","219","172","93",".","4","200","1","135","25"
"40900","Sacramento--Roseville--Arden-Arcade, CA","365","142","181","33","8","1","207","107","57",".","6","223",".","135","1"
"41500","Salinas, CA","365","336","29",".",".",".","100","48","36",".","3","259",".","101","2"
"41740","San Diego-Carlsbad, CA","365","89","251","21","4",".","181","93","61",".","38","167",".","157","3"
"41860","San Francisco-Oakland-Hayward, CA","365","197","154","13","1",".","179","76","48",".","23","111","1","230","."
"41940","San Jose-Sunnyvale-Santa Clara, CA","365","241","111","11","2",".","164","71","44",".","6","216",".","143","."
"42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","365","179","152","33","1",".","161","97","51",".",".","250",".","78","37"
"42100","Santa Cruz-Watsonville, CA","365","353","12",".",".",".","95","44","34",".",".","232",".","133","."
"42200","Santa Maria-Santa Barbara, CA","365","281","77","7",".",".","143","65","44",".","1","293",".","69","2"
"42220","Santa Rosa, CA","365","317","48",".",".",".","93","53","32",".","5","176",".","182","2"
"43760","Sonora, CA","365","274","83","8",".",".","147","80","41",".",".","365",".",".","."
"44700","Stockton-Lodi, CA","365","225","127","12","1",".","174","81","45",".","17","192",".","156","."
"46020","Truckee-Grass Valley, CA","365","251","92","21","1",".","154","90","44",".","1","346",".","18","."
"46380","Ukiah, CA","361","315","46",".",".",".","72","52","34",".",".","70",".","238","53"
"46700","Vallejo-Fairfield, CA","365","281","80","4",".",".","136","64","39",".","14","223",".","128","."
"47300","Visalia-Porterville, CA","365","100","153","78","34",".","197","150","69",".","1","216",".","148","."
"49700","Yuba City, CA","365","234","127","3","1",".","170","69","44",".","15","161",".","189","."
