"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"15980","Cape Coral-Fort Myers, FL","365","317","48",".",".",".","93","53","36",".",".","245",".","120","."
"18880","Crestview-Fort Walton Beach-Destin, FL","361","344","17",".",".",".","87","46","32",".",".","335",".",".","26"
"19660","Deltona-Daytona Beach-Ormond Beach, FL","365","325","40",".",".",".","90","51","38",".",".","239",".","124","2"
"23540","Gainesville, FL","359","321","38",".",".",".","100","51","35",".",".","213",".","146","."
"26140","Homosassa Springs, FL","132","125","7",".",".",".","75","46","26",".",".",".","13","119","."
"27260","Jacksonville, FL","365","292","71","2",".",".","111","58","40",".","1","180","21","163","."
"29380","Lake City, FL","364","295","69",".",".",".","88","57","39",".",".","126",".","238","."
"29460","Lakeland-Winter Haven, FL","365","310","54","1",".",".","105","54","37",".",".","207","2","154","2"
"33100","Miami-Fort Lauderdale-West Palm Beach, FL","365","271","89","5",".",".","119","64","42",".","2","139",".","223","1"
"34940","Naples-Immokalee-Marco Island, FL","365","318","47",".",".",".","74","52","34",".",".","192",".","173","."
"35840","North Port-Sarasota-Bradenton, FL","365","295","66","4",".",".","122","58","40",".",".","216",".","149","."
"36100","Ocala, FL","365","306","59",".",".",".","90","54","37",".",".","168",".","197","."
"36740","Orlando-Kissimmee-Sanford, FL","365","310","52","3",".",".","112","56","39",".",".","248",".","117","."
"37260","Palatka, FL","365","363","2",".",".",".","55","23","14",".",".",".","32",".","333"
"37340","Palm Bay-Melbourne-Titusville, FL","365","327","38",".",".",".","93","51","37",".",".","276",".","89","."
"37460","Panama City, FL","364","310","52","2",".",".","144","55","38",".",".","190",".","174","."
"37860","Pensacola-Ferry Pass-Brent, FL","365","278","86","1",".",".","101","58","42",".",".","174","4","187","."
"38940","Port St. Lucie, FL","352","323","29",".",".",".","76","46","29",".",".",".",".","352","."
"42680","Sebastian-Vero Beach, FL","330","302","28",".",".",".","93","50","37",".",".","330",".",".","."
"42700","Sebring, FL","360","336","24",".",".",".","84","46.5","31",".",".","360",".",".","."
"45220","Tallahassee, FL","365","296","66","2",".","1","222","58","38",".",".","214",".","151","."
"45300","Tampa-St. Petersburg-Clearwater, FL","365","242","117","6",".",".","122","69","45",".",".","168","22","175","."
