"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"12540","Bakersfield, CA","366","64","160","92","49","1","202","154","84",".",".","217",".","145","4"
"13860","Bishop, CA","366","204","133","15","4","10","3812","93","48",".",".","275",".","11","80"
"17020","Chico, CA","366","170","165","23","8",".","186","97","53",".",".","223",".","143","."
"17340","Clearlake, CA","362","336","23","3",".",".","143","47","35",".",".","360",".","2","."
"18860","Crescent City, CA","119","119",".",".",".",".","45","26","10",".",".",".",".","84","35"
"20940","El Centro, CA","366","173","154","34","4","1","274","101","51.5","2","57","232",".","60","15"
"21700","Eureka-Arcata-Fortuna, CA","366","316","50",".",".",".","72","52","35.5",".",".","197",".","169","."
"23420","Fresno, CA","366","77","155","92","41","1","212","151","80",".","1","219",".","146","."
"25260","Hanford-Corcoran, CA","366","117","183","60","6",".","172","114","66",".",".","209",".","137","20"
"31080","Los Angeles-Long Beach-Anaheim, CA","366","32","202","95","35","2","207","151","84",".","17","176",".","171","2"
"31460","Madera, CA","366","102","183","70","11",".","200","129","64",".",".","205",".","153","8"
"32900","Merced, CA","366","164","168","33","1",".","151","97","53",".",".","235",".","128","3"
"33700","Modesto, CA","366","123","164","67","11","1","201","125","62",".",".","199",".","166","1"
"34900","Napa, CA","366","273","93",".",".",".","84","62","38","2","7","192",".","165","."
"37100","Oxnard-Thousand Oaks-Ventura, CA","366","156","178","31","1",".","154","97","54",".",".","240",".","125","1"
"39780","Red Bluff, CA","366","209","138","19",".",".","150","93","47",".",".","279",".","87","."
"39820","Redding, CA","366","262","98","5","1",".","172","77","44",".",".","356",".","10","."
"40140","Riverside-San Bernardino-Ontario, CA","366","16","168","110","63","9","233","172","100",".","3","193",".","136","34"
"40900","Sacramento--Roseville--Arden-Arcade, CA","366","128","159","66","12","1","201","126","62.5",".","3","251",".","111","1"
"41500","Salinas, CA","366","332","34",".",".",".","84","50","37","1","3","238",".","99","25"
"41740","San Diego-Carlsbad, CA","366","71","259","35","1",".","165","100","64",".","12","141",".","183","30"
"41860","San Francisco-Oakland-Hayward, CA","366","221","138","6","1",".","161","74","46",".","31","170","1","164","."
"41940","San Jose-Sunnyvale-Santa Clara, CA","366","217","137","12",".",".","133","77","47",".","4","217",".","144","1"
"42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","366","166","163","35","2",".","154","101","53",".",".","244",".","96","26"
"42100","Santa Cruz-Watsonville, CA","365","357","7","1",".",".","101","44","34",".",".","285",".","80","."
"42200","Santa Maria-Santa Barbara, CA","366","225","138","3",".",".","136","67","47",".",".","265","4","97","."
"42220","Santa Rosa, CA","366","306","60",".",".",".","80","56","37",".","6","202",".","158","."
"43760","Sonora, CA","364","246","105","13",".",".","136","87","42",".",".","364",".",".","."
"44700","Stockton-Lodi, CA","366","142","182","38","4",".","182","101","55.5",".","1","188",".","173","4"
"46020","Truckee-Grass Valley, CA","366","233","105","26","2",".","164","97","42",".",".","350",".","16","."
"46380","Ukiah, CA","357","314","43",".",".",".","77","52","33",".",".","198",".","152","7"
"46700","Vallejo-Fairfield, CA","366","264","97","5",".",".","140","65","41",".","6","228",".","132","."
"47300","Visalia-Porterville, CA","366","91","137","98","40",".","195","151","80",".",".","238",".","127","1"
"49700","Yuba City, CA","366","203","146","17",".",".","150","84","48",".","9","229",".","127","1"
