"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10140","Aberdeen, WA","365","339","26",".",".",".","82","40","18",".",".",".",".","365","."
"13380","Bellingham, WA","362","328","34",".",".",".","73","48","29",".",".","114",".","248","."
"16500","Centralia, WA","109","107","2",".",".",".","56","22","5",".",".",".",".","109","."
"21260","Ellensburg, WA","360","300","60",".",".",".","88","56","31",".",".",".",".","360","."
"28420","Kennewick-Richland, WA","365","294","68","3",".",".","149","62","28",".",".",".",".","310","55"
"30300","Lewiston, ID-WA","337","293","38","6",".",".","121","53","23",".",".",".",".","308","29"
"31020","Longview, WA","343","311","32",".",".",".","95","48","17",".",".",".",".","343","."
"34180","Moses Lake, WA","363","325","38",".",".",".","88","51","25",".",".",".",".","363","."
"34580","Mount Vernon-Anacortes, WA","365","355","9","1",".",".","107","42","31",".","1","304","21","39","."
"36500","Olympia-Tumwater, WA","365","294","66","5",".",".","147","64","35",".",".","117",".","247","1"
"36830","Othello, WA","365","339","26",".",".",".","90","44","22",".",".",".",".","365","."
"38820","Port Angeles, WA","364","251","112","1",".",".","116","68","38",".",".","119",".","245","."
"38900","Portland-Vancouver-Hillsboro, OR-WA","365","240","111","12","1","1","201","81","39","6","2","110","1","246","."
"39420","Pullman, WA","365","332","31","2",".",".","116","48","21",".",".",".",".","365","."
"42660","Seattle-Tacoma-Bellevue, WA","365","193","143","20","7","2","206","92","48",".",".","118",".","245","2"
"43220","Shelton, WA","351","313","38",".",".",".","84","51","25",".",".",".",".","351","."
"44060","Spokane-Spokane Valley, WA","365","181","176","8",".",".","122","77","51","3",".","111",".","244","7"
"47460","Walla Walla, WA","365","291","67","6","1",".","153","62","30",".",".",".",".","283","82"
"48300","Wenatchee, WA","365","266","97","2",".",".","104","62","36",".",".",".",".","365","."
"49420","Yakima, WA","365","241","111","11","2",".","158","77","39",".",".",".",".","358","7"
