"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"15980","Cape Coral-Fort Myers, FL","364","304","56","4",".",".","140","58","38",".",".","315",".","41","8"
"19660","Deltona-Daytona Beach-Ormond Beach, FL","365","299","63","3",".",".","133","59","38",".",".","283",".","64","18"
"23540","Gainesville, FL","365","267","89","9",".",".","126","74","40",".",".","302",".","60","3"
"26140","Homosassa Springs, FL","121","96","24","1",".",".","103","56","33",".",".",".",".","121","."
"27260","Jacksonville, FL","365","121","213","28","3",".","175","97","57",".","1","89","82","187","6"
"29380","Lake City, FL","363","296","60","7",".",".","126","67","36",".",".","363",".",".","."
"29460","Lakeland-Winter Haven, FL","365","277","78","10",".",".","150","71","39",".",".","291","5","61","8"
"33100","Miami-Fort Lauderdale-West Palm Beach, FL","365","158","195","11","1",".","160","79","52",".","9","92","12","252","."
"34940","Naples-Immokalee-Marco Island, FL","363","271","90","2",".",".","119","58","39",".",".","142",".","221","."
"35840","North Port-Sarasota-Bradenton, FL","365","259","86","19","1",".","151","84","43",".","4","312","4","34","11"
"36100","Ocala, FL","363","281","74","8",".",".","136","71","38",".",".","302",".","61","."
"36740","Orlando-Kissimmee-Sanford, FL","365","192","152","16","5",".","182","84","49","1","3","153",".","208","."
"37260","Palatka, FL","365","334","29","2",".",".","109","46","22",".",".",".","100",".","265"
"37340","Palm Bay-Melbourne-Titusville, FL","365","307","51","7",".",".","126","61","38",".",".","317",".","40","8"
"37460","Panama City, FL","360","251","94","15",".",".","147","80","42",".",".","298",".","51","11"
"37860","Pensacola-Ferry Pass-Brent, FL","364","125","200","38","1",".","154","101","58",".",".","139","36","189","."
"38940","Port St. Lucie, FL","352","262","87","3",".",".","121","64","40",".","5","176",".","171","."
"42680","Sebastian-Vero Beach, FL","343","285","52","6",".",".","136","71","38",".",".","343",".",".","."
"42700","Sebring, FL","358","314","39","5",".",".","112","58","37",".",".","358",".",".","."
"45220","Tallahassee, FL","365","142","209","12","2",".","161","84","55",".",".","97",".","268","."
"45300","Tampa-St. Petersburg-Clearwater, FL","365","79","218","63","5",".","176","112","63",".",".","96","95","168","6"
