"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14500","Boulder, CO","365","265","93","7",".",".","129","69","44",".",".","335",".","28","2"
"15860","Ca¤on City, CO","57","57",".",".",".",".","37","22","11",".",".",".",".",".","57"
"17820","Colorado Springs, CO","365","272","91","2",".",".","105","64","44","2",".","329","27","7","."
"18780","Craig, CO","141","137","4",".",".",".","77","46","36",".",".","141",".",".","."
"19740","Denver-Aurora-Lakewood, CO","365","84","255","24","2",".","169","94","63",".","76","222",".","63","4"
"20420","Durango, CO","365","271","92","2",".",".","108","64","43",".","2","363",".",".","."
"22660","Fort Collins, CO","365","198","150","16","1",".","161","80","49",".",".","321",".","44","."
"24060","Glenwood Springs, CO","365","264","91","10",".",".","133","67","45",".",".","356",".","3","6"
"24300","Grand Junction, CO","365","253","109","3",".",".","105","67","45",".",".","287",".","78","."
"24540","Greeley, CO","365","232","124","9",".",".","133","80","47",".",".","333",".","29","3"
"39380","Pueblo, CO","129","123","6",".",".",".","94","34","19",".",".",".",".","97","32"
"44460","Steamboat Springs, CO","364","357","7",".",".",".","58","32","13",".",".",".",".",".","364"
