"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"11540","Appleton, WI","365","304","59","2",".",".","119","58","37",".",".","168","8","189","."
"12660","Baraboo, WI","365","311","53","1",".",".","107","54","35",".",".","171",".","194","."
"13180","Beaver Dam, WI","365","297","67","1",".",".","122","57","40",".",".","258",".","107","."
"16980","Chicago-Naperville-Elgin, IL-IN-WI","365","121","227","16","1",".","174","84","55",".","16","85","18","235","11"
"20260","Duluth, MN-WI","365","325","39","1",".",".","101","51","35",".",".","252",".","101","12"
"20740","Eau Claire, WI","363","305","58",".",".",".","90","55","34",".",".","161",".","202","."
"22540","Fond du Lac, WI","202","195","7",".",".",".","100","47","36",".",".","202",".",".","."
"24580","Green Bay, WI","365","311","54",".",".",".","97","53","36",".",".","181","4","180","."
"27500","Janesville-Beloit, WI","203","185","18",".",".",".","77","50","38",".",".","203",".",".","."
"29100","La Crosse-Onalaska, WI-MN","365","310","55",".",".",".","83","57","35",".",".","181",".","184","."
"31540","Madison, WI","365","285","80",".",".",".","93","61","39",".",".","165",".","200","."
"31820","Manitowoc, WI","202","187","15",".",".",".","100","48","36",".",".","202",".",".","."
"33340","Milwaukee-Waukesha-West Allis, WI","365","254","108","3",".",".","115","65","44",".","8","183",".","168","6"
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","365","214","148","2","1",".","200","68","46",".","2","110","4","162","87"
"38420","Platteville, WI","365","304","60","1",".",".","104","57","29",".",".",".",".","365","."
"39540","Racine, WI","203","174","28","1",".",".","115","58","39",".",".","203",".",".","."
"43100","Sheboygan, WI","206","180","24","2",".",".","108","61","38",".",".","206",".",".","."
"48020","Watertown-Fort Atkinson, WI","203","191","12",".",".",".","100","48","37",".",".","203",".",".","."
"48140","Wausau, WI","205","196","9",".",".",".","84","47","34",".",".","205",".",".","."
"48580","Whitewater-Elkhorn, WI","205","189","15","1",".",".","112","49","37",".",".","205",".",".","."
