"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"22380","Flagstaff, AZ","365","240","122","3",".",".","126","77","45",".",".","358",".","7","."
"29420","Lake Havasu City-Kingman, AZ","363","350","12","1",".",".","105","33","18",".",".",".",".","36","327"
"35700","Nogales, AZ","365","294","69","1","1",".","183","59","31",".",".",".",".","234","131"
"37740","Payson, AZ","365","107","170","80","8",".","184","117","71",".",".","161","188",".","16"
"38060","Phoenix-Mesa-Scottsdale, AZ","365","42","238","66","7","12","996","126","77",".","7","146",".","63","149"
"39140","Prescott, AZ","365","292","72","1",".",".","101","61","43",".",".","363",".","2","."
"43320","Show Low, AZ","363","261","100","2",".",".","115","74","44",".",".","353",".","2","8"
"43420","Sierra Vista-Douglas, AZ","365","276","89",".",".",".","90","63","44",".",".","309",".","21","35"
"46060","Tucson, AZ","365","196","158","11",".",".","129","84","49",".",".","249",".","31","85"
"49740","Yuma, AZ","365","239","110","15","1",".","169","80","45",".",".","226",".","41","98"
