"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"11620","Ardmore, OK","283","253","29",".","1",".","152","51","25",".",".",".",".","283","."
"22900","Fort Smith, AR-OK","365","325","40",".",".",".","93","51","35",".","49","226",".","62","28"
"30020","Lawton, OK","365","295","70",".",".",".","97","61","40",".",".","268",".","97","."
"32540","McAlester, OK","365","313","52",".",".",".","100","53","38",".",".","248",".","117","."
"33060","Miami, OK","364","276","88",".",".",".","88","57","40",".",".","110",".","251","3"
"34780","Muskogee, OK","362","350","12",".",".",".","87","36","17",".",".",".","80",".","282"
"36420","Oklahoma City, OK","365","253","110","2",".",".","115","71","44",".","28","227",".","104","6"
"38620","Ponca City, OK","365","253","111","1",".",".","107","58","43",".",".","109","5","251","."
"45140","Tahlequah, OK","278","256","22",".",".",".","93","48","37",".",".","278",".",".","."
"46140","Tulsa, OK","365","250","113","2",".",".","147","65","45",".","3","196",".","165","1"
"48220","Weatherford, OK","135","135",".",".",".",".","38","28","15",".",".",".",".",".","135"
