"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10740","Albuquerque, NM","366","185","178","3",".",".","143","74","50",".","1","236",".","73","56"
"16100","Carlsbad-Artesia, NM","362","292","70",".",".",".","100","61","44",".","2","360",".",".","."
"19700","Deming, NM","360","338","19","1","2",".","162","38.5","17",".",".",".",".",".","360"
"21580","Espa¤ola, NM","362","304","58",".",".",".","80","54","44",".",".","359",".","3","."
"22140","Farmington, NM","366","273","91","2",".",".","108","71","44",".","7","357",".",".","2"
"26020","Hobbs, NM","364","312","52",".",".",".","97","58","41",".","1","349",".","14","."
"29740","Las Cruces, NM","366","154","197","12","2","1","585","87","54",".",".","216",".","70","80"
"31060","Los Alamos, NM","119","119",".",".",".",".","24","16","8",".",".",".",".","119","."
"40740","Roswell, NM","117","116","1",".",".",".","89","30","17",".",".",".",".","117","."
"40760","Ruidoso, NM","113","111","2",".",".",".","70","20","10",".",".",".",".","113","."
"42140","Santa Fe, NM","366","301","65",".",".",".","90","61","43",".",".","363",".","3","."
"45340","Taos, NM","362","360","2",".",".",".","54","25","12",".",".",".",".","362","."
