"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"12540","Bakersfield, CA","365","56","129","95","71","14","217","175","100",".","4","207",".","149","5"
"13860","Bishop, CA","365","176","123","47","8","11","8195","115","51",".",".","290",".",".","75"
"17020","Chico, CA","365","155","142","59","9",".","172","122","56",".","1","260",".","102","2"
"17340","Clearlake, CA","364","336","27","1",".",".","101","48","35",".",".","358",".","6","."
"18860","Crescent City, CA","124","120","4",".",".",".","77","32","12",".",".",".",".","99","25"
"20940","El Centro, CA","365","117","183","55","10",".","190","119","63","6","65","247","2","24","21"
"21700","Eureka-Arcata-Fortuna, CA","101","82","19",".",".",".","99","58","28",".","2","11",".","79","9"
"23420","Fresno, CA","365","82","149","85","47","2","208","156","80",".","18","195",".","151","1"
"25260","Hanford-Corcoran, CA","365","176","109","72","8",".","190","126","52",".","42","247",".","37","39"
"31080","Los Angeles-Long Beach-Anaheim, CA","365","57","177","79","41","11","224","164","84","1","49","188",".","126","1"
"31460","Madera, CA","363","260","72","30","1",".","174","97","39",".","56","307",".",".","."
"32900","Merced, CA","364","215","98","43","8",".","172","112","44",".","43","269",".","49","3"
"33700","Modesto, CA","365","219","100","32","14",".","179","108","44","5","62","234",".","62","2"
"34900","Napa, CA","365","349","14","2",".",".","105","44","34","1","83","275",".",".","6"
"37100","Oxnard-Thousand Oaks-Ventura, CA","365","202","111","38","14",".","197","119","48",".","21","308",".","34","2"
"39780","Red Bluff, CA","340","210","83","40","7",".","166","117","41",".",".","323",".",".","17"
"39820","Redding, CA","365","252","90","22","1",".","151","90","45",".",".","347",".","18","."
"40140","Riverside-San Bernardino-Ontario, CA","365","48","153","78","66","20","239","185","91",".","41","224",".","83","17"
"40900","Sacramento--Roseville--Arden-Arcade, CA","365","86","158","72","44","5","210","154","74",".","4","211",".","146","4"
"41500","Salinas, CA","365","345","19","1",".",".","126","46","37",".","16","331",".","15","3"
"41740","San Diego-Carlsbad, CA","365","84","210","55","16",".","187","126","70",".","48","218",".","92","7"
"41860","San Francisco-Oakland-Hayward, CA","365","191","145","22","7",".","190","90","49",".","33","141","4","186","1"
"41940","San Jose-Sunnyvale-Santa Clara, CA","365","184","148","26","7",".","200","97","50",".","9","211",".","138","7"
"42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","365","178","122","59","6",".","174","119","51",".","3","281","64","12","5"
"42100","Santa Cruz-Watsonville, CA","365","347","17","1",".",".","101","45","36",".","2","345",".","12","6"
"42200","Santa Maria-Santa Barbara, CA","365","229","120","15","1",".","162","80","48",".","4","345",".","15","1"
"42220","Santa Rosa, CA","365","340","24",".","1",".","153","47","33","1","36","277",".","50","1"
"43760","Sonora, CA","365","268","81","16",".",".","143","84","38",".",".","365",".",".","."
"44700","Stockton-Lodi, CA","365","227","101","30","7",".","195","101","44",".","76","233",".","50","6"
"46020","Truckee-Grass Valley, CA","365","174","108","59","24",".","200","136","53",".",".","284",".","20","61"
"46380","Ukiah, CA","365","341","24",".",".",".","97","48","34",".","34","309",".","16","6"
"46700","Vallejo-Fairfield, CA","365","201","144","17","3",".","154","85","47",".","13","136",".","216","."
"47300","Visalia-Porterville, CA","365","71","151","74","67","2","204","161","88",".",".","209",".","156","."
"49700","Yuba City, CA","365","167","151","41","6",".","179","108","54",".","18","217",".","128","2"
