"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"11620","Ardmore, OK","364","269","93","2",".",".","108","67","43",".",".","216",".","148","."
"22900","Fort Smith, AR-OK","301","215","85","1",".",".","129","68","42",".","21","210",".","70","."
"30020","Lawton, OK","365","242","121","2",".",".","136","64","45",".",".","203",".","162","."
"32540","McAlester, OK","365","219","145","1",".",".","101","67","45",".",".","192",".","173","."
"33060","Miami, OK","361","241","117","3",".",".","119","71","44",".",".","181",".","177","3"
"34780","Muskogee, OK","365","289","76",".",".",".","99","57","32",".",".","6","7","98","254"
"36420","Oklahoma City, OK","365","195","159","11",".",".","129","77","49",".","13","188",".","163","1"
"38620","Ponca City, OK","365","261","104",".",".",".","93","60","44",".",".","142","17","206","."
"45140","Tahlequah, OK","294","227","62","4","1",".","151","71","40",".",".","294",".",".","."
"46140","Tulsa, OK","365","119","237","9",".",".","126","84","56",".",".","134","63","165","3"
