"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"11700","Asheville, NC","365","290","75",".",".",".","97","58","43",".",".","175",".","190","."
"14380","Boone, NC","122","109","12",".","1",".","153","51","26",".",".",".",".","122","."
"15500","Burlington, NC","356","313","43",".",".",".","78","52","31",".",".",".",".","356","."
"16740","Charlotte-Concord-Gastonia, NC-SC","365","244","118","3",".",".","108","65","45",".","2","201",".","161","1"
"19000","Cullowhee, NC","253","205","47","1",".",".","119","55","44",".",".","186",".","67","."
"20500","Durham-Chapel Hill, NC","365","301","63","1",".",".","105","56","36",".",".","136","1","228","."
"22180","Fayetteville, NC","336","277","58","1",".",".","105","56","39",".",".","146",".","190","."
"24140","Goldsboro, NC","359","237","122",".",".",".","89","61","40",".",".",".",".","359","."
"24660","Greensboro-High Point, NC","358","278","79","1",".",".","105","56","40",".",".","151",".","206","1"
"24780","Greenville, NC","262","234","28",".",".",".","100","51","35",".",".","186",".","76","."
"25860","Hickory-Lenoir-Morganton, NC","365","295","70",".",".",".","100","55","40",".",".","133","1","231","."
"28820","Kinston, NC","262","232","30",".",".",".","100","51","35.5",".",".","186",".","76","."
"31300","Lumberton, NC","117","101","16",".",".",".","64","53","30",".",".",".",".","117","."
"32000","Marion, NC","347","306","41",".",".",".","68","52","30",".",".",".",".","347","."
"33980","Morehead City, NC","325","311","14",".",".",".","93","45","34",".",".","325",".",".","."
"37080","Oxford, NC","214","191","23",".",".",".","93","51","38",".",".","214",".",".","."
"39580","Raleigh, NC","365","246","119",".",".",".","97","64","44",".",".","129",".","236","."
"40580","Rocky Mount, NC","361","303","57","1",".",".","101","54","36",".",".","146",".","215","."
"41820","Sanford, NC","56","56",".",".",".",".","41","37","31",".",".","56",".",".","."
"47260","Virginia Beach-Norfolk-Newport News, VA-NC","365","284","78","3",".",".","115","58","40",".","21","146","34","164","."
"47820","Washington, NC","362","362",".",".",".",".","46","13","3",".",".",".","362",".","."
"48900","Wilmington, NC","363","270","93",".",".",".","97","60","40",".",".","121","23","219","."
"49180","Winston-Salem, NC","365","237","126","2",".",".","122","68","45",".","4","132",".","229","."
