"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10540","Albany, OR","366","319","47",".",".",".","91","53","23",".",".",".",".","366","."
"13460","Bend-Redmond, OR","366","303","45","1","12","5","546","61","34.5",".",".","127",".","239","."
"18300","Coos Bay, OR","278","274","3","1",".",".","143","31","17",".",".",".",".","278","."
"18700","Corvallis, OR","355","333","22",".",".",".","65","44","16",".",".",".",".","355","."
"21660","Eugene, OR","366","263","95","8",".",".","149","67","38",".",".","112",".","254","."
"24420","Grants Pass, OR","366","317","49",".",".",".","77","53","23",".",".",".",".","366","."
"25840","Hermiston-Pendleton, OR","365","285","78","2",".",".","108","63","39",".",".","138",".","227","."
"28900","Klamath Falls, OR","360","253","98","8","1",".","152","78","30",".",".",".",".","360","."
"29260","La Grande, OR","365","309","54","2",".",".","147","57","26",".",".",".",".","364","1"
"32780","Medford, OR","366","230","133","3",".",".","110","71","44",".",".","150",".","216","."
"38900","Portland-Vancouver-Hillsboro, OR-WA","366","272","91","3",".",".","117","67","38",".","1","191",".","174","."
"39260","Prineville, OR","360","282","76","2",".",".","105","62","24.5",".",".",".",".","360","."
"40700","Roseburg, OR","362","341","21",".",".",".","69","43","19",".",".",".",".","362","."
"41420","Salem, OR","364","310","54",".",".",".","93","55","29",".",".","132",".","232","."
"45520","The Dalles, OR","365","337","28",".",".",".","73","48","20",".",".",".",".","365","."
