"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"11180","Ames, IA","214","189","24","1",".",".","105","51","37",".",".","214",".",".","."
"16300","Cedar Rapids, IA","365","149","171","45",".",".","133","105","56",".",".","92","117","156","."
"17540","Clinton, IA","365","254","91","19","1",".","154","80","38",".",".","176","59","75","55"
"19340","Davenport-Moline-Rock Island, IA-IL","365","122","214","29",".",".","140","93","58",".",".","111","4","157","93"
"19780","Des Moines-West Des Moines, IA","365","220","132","13",".",".","134","80","46",".","31","138",".","189","7"
"22800","Fort Madison-Keokuk, IA-IL-MO","120","118","2",".",".",".","52","32","19",".",".",".",".",".","120"
"26980","Iowa City, IA","122","68","49","5",".",".","131","74","45.5",".",".",".",".","122","."
"32380","Mason City, IA","365","307","56","2",".",".","105","55","29",".",".",".","4",".","361"
"34700","Muscatine, IA","365","215","110","39","1",".","157","103","40",".",".",".","211","77","77"
"36540","Omaha-Council Bluffs, NE-IA","365","125","210","30",".",".","147","97","56",".",".","96","30","168","71"
"43580","Sioux City, IA-NE-SD","124","84","39","1",".",".","130","67","37",".",".",".",".","116","8"
"47940","Waterloo-Cedar Falls, IA","253","170","78","5",".",".","145","76","44",".",".","175",".","75","3"
