"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14500","Boulder, CO","360","261","94","5",".",".","126","71","44",".",".","332",".","27","1"
"15860","Ca¤on City, CO","59","58","1",".",".",".","51","27","15",".",".",".",".",".","59"
"17820","Colorado Springs, CO","365","260","104","1",".",".","104","67","46",".",".","327","31","7","."
"18780","Craig, CO","270","236","34",".",".",".","90","51","43",".",".","270",".",".","."
"19740","Denver-Aurora-Lakewood, CO","365","102","229","33","1",".","152","100","63",".","44","255","1","57","8"
"20420","Durango, CO","365","280","84","1",".",".","101","64","44",".",".","364",".","1","."
"22660","Fort Collins, CO","365","202","146","17",".",".","140","80","49",".",".","352",".","13","."
"24060","Glenwood Springs, CO","365","303","60","2",".",".","108","58","44",".",".","364",".","1","."
"24300","Grand Junction, CO","365","251","113","1",".",".","101","64","46",".",".","271",".","92","2"
"24540","Greeley, CO","365","248","113","4",".",".","126","74","45","1",".","336",".","27","1"
"39380","Pueblo, CO","124","119","4","1",".",".","110","41","22.5",".",".",".",".","82","42"
"44460","Steamboat Springs, CO","346","334","12",".",".",".","65","35","15",".",".",".",".",".","346"
