"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"11620","Ardmore, OK","325","230","87","7","1",".","151","67","45",".",".","202",".","123","."
"12780","Bartlesville, OK","365","269","94","2",".",".","108","60","42",".",".","231",".","134","."
"20460","Durant, OK","294","262","32",".",".",".","93","51","39",".",".","294",".",".","."
"21420","Enid, OK","353","340","12","1",".",".","101","24","0",".",".",".","353",".","."
"22900","Fort Smith, AR-OK","358","326","32",".",".",".","74","49","36",".","43","241",".","74","."
"30020","Lawton, OK","365","307","57","1",".",".","115","54","40",".",".","239",".","126","."
"32540","McAlester, OK","357","281","76",".",".",".","100","59","40",".",".","220",".","137","."
"33060","Miami, OK","365","255","110",".",".",".","93","58","43",".",".","145",".","219","1"
"34780","Muskogee, OK","359","343","16",".",".",".","91","38","19",".",".",".","122",".","237"
"36420","Oklahoma City, OK","365","227","131","7",".",".","119","72","47",".","15","212",".","138","."
"38620","Ponca City, OK","365","237","128",".",".",".","90","61","45",".",".","111","1","253","."
"45140","Tahlequah, OK","280","261","19",".",".",".","71","49","39",".",".","280",".",".","."
"46140","Tulsa, OK","365","192","171","2",".",".","108","68","49",".",".","184",".","181","."
"48220","Weatherford, OK","305","302","3",".",".",".","88","30","17",".",".",".",".",".","305"
