cbsa_code,Less than high school graduate,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree,Graduate or professional degree,"$45,000 to $49,999","$50,000 to $59,999","$60,000 to $74,999","$75,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $199,999","$200,000 or more","Agriculture, forestry, fishing and hunting, and mining",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation and warehousing, and utilities",Information,"Finance and insurance, and real estate, and rental and leasing","Professional, scientific, and management, and administrative, and waste management services","Educational services, and health care and social assistance","Arts, entertainment, and recreation, and accommodation and food services","Other services, except public administration",Public administration,"Management, business, science, and arts occupations",Service occupations,Sales and office occupations,"Natural resources, construction, and maintenance occupations","Production, transportation, and material moving occupations",year,aqi_cluster
17300,0.10715419944300582,0.2992316900376215,0.3615087702154688,0.1662676503640006,0.06583768993990326,0.04682208232043051,0.11376716740426769,0.12671154605331506,0.1052691724324212,0.06157410293170438,0.040401836730453576,0.023426624280579275,0.021650148559080803,0.030183968335381728,0.0460549872741525,0.13982948332091394,0.016693602237426573,0.11067132474620886,0.050555001790328354,0.017071022809751,0.04868725382985106,0.07588088993835464,0.23992335459146644,0.0896906119051997,0.052287265442791754,0.08247123377817348,0.3392623847173701,0.16863925367501187,0.23053622753621786,0.09066803441301424,0.170894099658386,2013,0.0
17300,0.10395225589703551,0.31036032838857736,0.37008186055315023,0.14344524096813116,0.07216031419310573,0.036441016092565504,0.09734314096596315,0.11926708748094571,0.11539996112412657,0.05985861458663693,0.02657882083337596,0.029402436903434376,0.016737086560201335,0.012588444254641807,0.0493540778988848,0.12285622773728296,0.01102580776659452,0.1278838407857829,0.05623550193631043,0.014306373809824227,0.04579204317147267,0.06497073696266173,0.2266502314837282,0.11338335064203978,0.0388620900505673,0.11609127350020867,0.3173316768739506,0.20206539779289728,0.23912220593801867,0.07729712416651299,0.1641835952286205,2014,0.0
17300,0.08438581442811086,0.3252506728977491,0.35082966074122274,0.14603212162441953,0.09350173030849773,0.06230188120278477,0.08075840616205007,0.12377425566582728,0.11060089863230138,0.07054757319903224,0.0279267269046561,0.029022860810744087,0.012284599812373476,0.014394145008376307,0.05226066692247939,0.14289324186468755,0.016490561446527344,0.13559322033898305,0.05334631114937903,0.013579911838201574,0.03868075508427781,0.09651002817059588,0.22910836788364888,0.09166206515737162,0.04643000870387182,0.06905071643159974,0.3257119860738051,0.15570571554249454,0.244045335005475,0.0998792688747672,0.17465769450345814,2015,0.0
17300,0.10250806535539599,0.3062984933106694,0.36350759126282073,0.15769359743758746,0.06999225263352644,0.03874149795155324,0.09197128196969094,0.13282089017938825,0.14199912493536454,0.06490394176842608,0.034087745117537094,0.027743526510480888,0.02412394097291277,0.0047254639372489,0.07439257700401761,0.14962693705758562,0.016711306676870097,0.12551176583126075,0.06388942031758178,0.006896881576430074,0.039343791850009566,0.10209489190740387,0.20156877750143487,0.0948249473885594,0.04867036541036924,0.07174287354122824,0.2645781519035776,0.19823990816912188,0.2543524009948345,0.0899177348383394,0.19291180409412664,2016,1.0
17300,0.10100330602271095,0.2732154664366825,0.38107230127928704,0.1502544200086244,0.09445450625269512,0.03974070971672251,0.08851469692354554,0.106866813889735,0.14627436795613769,0.096834069448675,0.037789369479134936,0.03817011879378617,0.03203053609503503,0.012965462689903619,0.07653749924769364,0.11733399822885589,0.025784763002003285,0.1293107154218504,0.052059599858996296,0.016593728774213518,0.05191343748119234,0.08595207593565417,0.20209957956821914,0.1063718198935594,0.043969082358200996,0.07910823753965729,0.31540121572707186,0.19610692207825706,0.2403769269789956,0.10979373909155783,0.13832119612411764,2017,0.0
17300,0.07254653487651713,0.28465545887189886,0.3657683534679395,0.18508631128382755,0.09194334149981696,0.041645135978258786,0.0882375456929054,0.10014162408374959,0.12290673862701193,0.10378748732081683,0.03548257449618189,0.03355916633174485,0.029702780808022813,0.00989572720749134,0.05684949103891847,0.14881685374345527,0.01990662402438052,0.10558395421565066,0.05577752775144627,0.023521177919328118,0.055121946897950864,0.08961081531224253,0.2359736704554515,0.08354226281704864,0.03984868485165268,0.07555126376498313,0.33183022227734615,0.1822957732753351,0.21169946047467597,0.08717453511344206,0.18700000885920073,2018,1.0
17300,0.08458372542733938,0.2960869879941677,0.3558059212227128,0.16962245225070577,0.0939009131050743,0.06358782933287035,0.08197404401232693,0.11321671947567169,0.13101263075654326,0.09203524458526846,0.0355310560354182,0.048951777420895,0.02975823603455011,0.013782902477560763,0.07413352606985578,0.13761051534608532,0.014396409721988771,0.11413756009009311,0.0522405620734864,0.014404813930816553,0.03269237234006791,0.0795542407637745,0.2368978384374895,0.12053316300803442,0.03767606817494201,0.07194002756580496,0.3209567351329546,0.21863549265472149,0.19472551853968467,0.11051534608531953,0.15516690758731974,2019,1.0
17420,0.2109838625715773,0.34217855283706405,0.27964601769911507,0.09996095783446121,0.0672306090577824,0.04926378267321082,0.08464787124757447,0.10651752083095536,0.06706996918160027,0.034265494806528934,0.023056728683940188,0.020248830042232623,0.020317315374957196,0.006314508685071747,0.06530586557019384,0.16975748930099857,0.03205504741126122,0.12660485021398002,0.0615297474196526,0.017286229755811025,0.043719056809599734,0.1190106570445582,0.2200008391373668,0.05645296635059159,0.06606108920030208,0.01590165310061257,0.28960728371234373,0.16904422253922968,0.2532726357304691,0.12446504992867333,0.16361080808928422,2010,0.0
17420,0.18107162259478718,0.3439880734292681,0.30397594471326955,0.1171937183358391,0.05377064092683605,0.029925075149176725,0.09105388308134058,0.0943066086410337,0.11285836062631792,0.06193638117457042,0.014334425052716586,0.015904706357396024,0.010812508412221275,0.008066278584626389,0.07446406929847217,0.20912721276299842,0.029761786501897362,0.1284246915542487,0.046689050920867024,0.008642441340671131,0.05529175689905231,0.054377843561877894,0.20292849621520673,0.09762978562771939,0.05759640792323128,0.027000178809131185,0.2581010470268015,0.17692170146822164,0.26648520851131463,0.08439790991993325,0.21409413307372896,2011,0.0
17420,0.1730664488017429,0.3649361259655377,0.29551643889879187,0.10937809467221232,0.05710289166171519,0.05195425247943749,0.07578289459406672,0.09229800993945181,0.09258013411749387,0.061828598710909524,0.019358058985655072,0.020030816640986132,0.007053104451051455,0.02092407549748057,0.055705013237680415,0.18035272012981468,0.02404133572465625,0.10141771287044155,0.0742377658211632,0.021714066102997694,0.031087197881971132,0.064928687334529,0.2307199590058929,0.1032539072508327,0.06943376889572124,0.022183790246818685,0.28902980613203516,0.17800409941070972,0.25157998121103425,0.08416602613374327,0.19722008711247757,2012,0.0
